__table__,date,sku_id,sku_name,views,clicks,sales,revenue,ctr,conversion_rate
fk_daily,2025-12-17,fk-new-combo-3,New Combo 3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-nj-3,NJ-3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-nj2,NJ2,0,0,0,0,0,0
fk_daily,2025-12-17,fk-nj3,NJ3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-oc1,OC1,0,0,0,0,0,0
fk_daily,2025-12-17,fk-oc2,OC2,0,0,0,0,0,0
fk_daily,2025-12-17,fk-oc3,OC3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-oe-11-bahubali,OE-11 Bahubali,72.0,4.0,0.0,0.0,5.56,0.0
fk_daily,2025-12-17,fk-oe-2-bahubali,OE-2 Bahubali,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-oe-3-bahubali,OE-3 Bahubali,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-oe-8-bahubali,OE-8 Bahubali,52.0,3.0,0.0,0.0,5.77,0.0
fk_daily,2025-12-17,fk-oe-9-bahubali,OE-9 Bahubali,38.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-og-dj-12-green,OG DJ-12 GREEN,0,0,0,0,0,0
fk_daily,2025-12-17,fk-og-nj-3-three,OG NJ-3 THREE,0,0,0,0,0,0
fk_daily,2025-12-17,fk-original-nj2-shopsy,Original NJ2 Shopsy,0,0,0,0,0,0
fk_daily,2025-12-17,fk-original-nj3-shopsy,Original NJ3 Shopsy,0,0,0,0,0,0
fk_daily,2025-12-17,fk-oxidized-combo-1--1,OXIDIZED COMBO-1 (1),0,0,0,0,0,0
fk_daily,2025-12-17,fk-oxidized-combo-2--1,OXIDIZED COMBO-2 (1),0,0,0,0,0,0
fk_daily,2025-12-17,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),0,0,0,0,0,0
fk_daily,2025-12-17,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),0,0,0,0,0,0
fk_daily,2025-12-17,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),0,0,0,0,0,0
fk_daily,2025-12-17,fk-pmc-1,PMC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc-2,PMC-2,1.0,1.0,0.0,0.0,100.0,0.0
fk_daily,2025-12-17,fk-pmc1,PMC1,0,0,0,0,0,0
fk_daily,2025-12-17,fk-pmc10,PMC10,0,0,0,0,0,0
fk_daily,2025-12-17,fk-pmc11,PMC11,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc12,PMC12,8.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc13,PMC13,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc14,PMC14,114.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc16,PMC16,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc17,PMC17,2.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc18,PMC18,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc2,PMC2,13.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc3,PMC3,3.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc4,PMC4,4.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc5,PMC5,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc6,PMC6,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-pmc7,PMC7,0,0,0,0,0,0
fk_daily,2025-12-17,fk-pmc8,PMC8,0,0,0,0,0,0
fk_daily,2025-12-17,fk-pmc9,PMC9,0,0,0,0,0,0
fk_daily,2025-12-17,fk-rc-1,RC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-rc-3,RC-3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-rc-b,RC-B,0,0,0,0,0,0
fk_daily,2025-12-17,fk-rc-r,RC-R,0,0,0,0,0,0
fk_daily,2025-12-17,fk-s-5678,S-5678,2.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-sc1,SC1,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-silver-kashmiri-1--1,SILVER KASHMIRI-1 (1),0,0,0,0,0,0
fk_daily,2025-12-17,fk-silver-kashmiri-2--1,SILVER KASHMIRI-2 (1),0,0,0,0,0,0
fk_daily,2025-12-17,fk-t-jhumka-1,T jhumka 1,54.0,1.0,0.0,0.0,1.85,0.0
fk_daily,2025-12-17,fk-yj-12,YJ(12),0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-yj-butterfly-earring,YJ Butterfly Earring,0,0,0,0,0,0
fk_daily,2025-12-17,fk-yj1,YJ1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-yj2,YJ2,4.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,fk-yj3,YJ3,0,0,0,0,0,0
fk_daily,2025-12-17,fk-yjc-1,YJC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,gb1,GB1,32.0,10.0,0.0,0.0,31.25,0.0
fk_daily,2025-12-17,nj-mini,NJ Mini,0,0,0,0,0,0
fk_daily,2025-12-17,nj-sm,NJ Small,0,0,0,0,0,0
fk_daily,2025-12-17,nj2-1,NJ2-1,0,0,0,0,0,0
fk_daily,2025-12-17,njo2,NJO-2 Silver Bahubali,0,0,0,0,0,0
fk_daily,2025-12-17,ogdj11,OG DJ-11,0,0,0,0,0,0
fk_daily,2025-12-17,ogdj13,OG DJ-13,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-17,ogdj14,OG DJ-14,0,0,0,0,0,0
fk_daily,2025-12-17,ogdj5,OG DJ-5,0,0,0,0,0,0
fk_daily,2025-12-17,ogdj6,OG DJ-6,0,0,0,0,0,0
fk_daily,2025-12-18,bangle,BANGLE-5 FIVE,0,0,0,0,0,0
fk_daily,2025-12-18,bangle4,BANGLE-4,0,0,0,0,0,0
fk_daily,2025-12-18,coin-fk,Coin Pearl Choker,0,0,0,0,0,0
fk_daily,2025-12-18,dj11b,DJ-11 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,dj12p,DJ-12 Pink Kashmiri,0,0,0,0,0,0
fk_daily,2025-12-18,dj14b,DJ-14 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,dj1b,Bahubali DJ1 Small,0,0,0,0,0,0
fk_daily,2025-12-18,dj3b,Bahubali DJ3,0,0,0,0,0,0
fk_daily,2025-12-18,dj4b,DJ-4 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,dj5b,DJ-5 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,dj5b2,DJ-5 Bahu (2),0,0,0,0,0,0
fk_daily,2025-12-18,dj6b,DJ-6 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,dj7b,Bahubali DJ7,0,0,0,0,0,0
fk_daily,2025-12-18,dj8,DJ-8,0,0,0,0,0,0
fk_daily,2025-12-18,dj9-fk,DJ-9,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-4rs,4RS,0,0,0,0,0,0
fk_daily,2025-12-18,fk-ath1,ATH1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-ath2,ATH2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-ath5,ATH5,0,0,0,0,0,0
fk_daily,2025-12-18,fk-bahubali-chain-combo-1,Bahubali Chain COMBO 1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-bb2,BB2,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-bbo3,BBO3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-bbo4,BBO4,0,0,0,0,0,0
fk_daily,2025-12-18,fk-bracelet-2,BRACELET-2,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-butterfly-bow-earings,butterfly&bow earings,0,0,0,0,0,0
fk_daily,2025-12-18,fk-coin-pearl-choker--1,COIN PEARL CHOKER (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-dc1,DC1,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dc2,DC2,4.0,1.0,0.0,0.0,25.0,0.0
fk_daily,2025-12-18,fk-dc3,DC3,6.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dj-1,DJ-1,9.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dj-1-s-bahubali--1,DJ-1 S Bahubali (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-1-small,DJ-1-SMALL,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-13-bahubali,DJ-13 BAHUBALI,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dj-15,DJ-15,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-16,DJ-16,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-2,DJ-2,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dj-2-bahubali,DJ-2 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-3,DJ-3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dj-7-bahubali--1,DJ-7 Bahubali (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-dm-4-bahubali,DM-4 Bahubali,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dm1,DM1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-5-blue,DN-5-BLUE,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-5-pink,DN-5-PINK,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-5-purple,DN-5-PURPLE,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-dn-8-green,DN-8-GREEN,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-8-pink,DN-8-PINK,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-8-purple,DN-8-PURPLE,0,0,0,0,0,0
fk_daily,2025-12-18,fk-dn-8-red,DN-8-RED,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-e-17,E-17,0,0,0,0,0,0
fk_daily,2025-12-18,fk-e-26,E-26,0,0,0,0,0,0
fk_daily,2025-12-18,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,110.0,1.0,0.0,0.0,0.91,0.0
fk_daily,2025-12-18,fk-elephant-combo,Elephant Combo,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-elephant-combo-1--1,ELEPHANT COMBO-1 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-gb2,GB2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-haathi-earring-set,Haathi Earring Set,2.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-j-7-bahubali,J-7 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,fk-j1-1,J1-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-j11---j13,J11 - J13,78.0,1.0,0.0,0.0,1.28,0.0
fk_daily,2025-12-18,fk-j2,J2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-jc-1-2,JC-1.2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-jumbo-jhumka,Jumbo Jhumka,90.0,1.0,0.0,0.0,1.11,0.0
fk_daily,2025-12-18,fk-kamarband--1,KAMARBAND-(1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-lotus-jhumka-1--1,LOTUS JHUMKA-1 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-lotus-jhumka-2--1,LOTUS JHUMKA-2 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-lotus-jhumka-3--1,LOTUS JHUMKA-3 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-me22-1,ME22-1,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-mjc1,MJC1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-mjc2,MJC2,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-mjc3,MJC3,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-necklace--1,NECKLACE (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-new-combo-1,New Combo 1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-new-combo-2,New Combo 2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-new-combo-3,New Combo 3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-nj-3,NJ-3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-nj2,NJ2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-nj3,NJ3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-oc1,OC1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-oc2,OC2,0,0,0,0,0,0
fk_daily,2025-12-18,fk-oc3,OC3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-oe-11-bahubali,OE-11 Bahubali,55.0,2.0,0.0,0.0,3.64,0.0
fk_daily,2025-12-18,fk-oe-2-bahubali,OE-2 Bahubali,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-oe-3-bahubali,OE-3 Bahubali,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-oe-8-bahubali,OE-8 Bahubali,57.0,1.0,0.0,0.0,1.75,0.0
fk_daily,2025-12-18,fk-oe-9-bahubali,OE-9 Bahubali,49.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-og-dj-12-green,OG DJ-12 GREEN,0,0,0,0,0,0
fk_daily,2025-12-18,fk-og-nj-3-three,OG NJ-3 THREE,0,0,0,0,0,0
fk_daily,2025-12-18,fk-original-nj2-shopsy,Original NJ2 Shopsy,0,0,0,0,0,0
fk_daily,2025-12-18,fk-original-nj3-shopsy,Original NJ3 Shopsy,0,0,0,0,0,0
fk_daily,2025-12-18,fk-oxidized-combo-1--1,OXIDIZED COMBO-1 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-oxidized-combo-2--1,OXIDIZED COMBO-2 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-p-bangle-8--2-4,P BANGLE 8 (2.4),0,0,0,0,0,0
fk_daily,2025-12-18,fk-p-bangle-8--2-6,P BANGLE 8 (2.6),0,0,0,0,0,0
fk_daily,2025-12-18,fk-p-bangle-8--2-8,P BANGLE 8 (2.8),0,0,0,0,0,0
fk_daily,2025-12-18,fk-pmc-1,PMC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc-2,PMC-2,4.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc1,PMC1,0,0,0,0,0,0
fk_daily,2025-12-18,fk-pmc10,PMC10,0,0,0,0,0,0
fk_daily,2025-12-18,fk-pmc11,PMC11,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc12,PMC12,7.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc13,PMC13,2.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc14,PMC14,177.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc16,PMC16,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc17,PMC17,7.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc18,PMC18,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc2,PMC2,10.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc3,PMC3,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc4,PMC4,10.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc5,PMC5,3.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc6,PMC6,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-pmc7,PMC7,0,0,0,0,0,0
fk_daily,2025-12-18,fk-pmc8,PMC8,0,0,0,0,0,0
fk_daily,2025-12-18,fk-pmc9,PMC9,0,0,0,0,0,0
fk_daily,2025-12-18,fk-rc-1,RC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-rc-3,RC-3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-rc-b,RC-B,0,0,0,0,0,0
fk_daily,2025-12-18,fk-rc-r,RC-R,0,0,0,0,0,0
fk_daily,2025-12-18,fk-s-5678,S-5678,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-sc1,SC1,1.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-silver-kashmiri-1--1,SILVER KASHMIRI-1 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-silver-kashmiri-2--1,SILVER KASHMIRI-2 (1),0,0,0,0,0,0
fk_daily,2025-12-18,fk-t-jhumka-1,T jhumka 1,37.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-yj-12,YJ(12),0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-yj-butterfly-earring,YJ Butterfly Earring,0,0,0,0,0,0
fk_daily,2025-12-18,fk-yj1,YJ1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,fk-yj2,YJ2,8.0,1.0,0.0,0.0,12.5,0.0
fk_daily,2025-12-18,fk-yj3,YJ3,0,0,0,0,0,0
fk_daily,2025-12-18,fk-yjc-1,YJC-1,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,gb1,GB1,27.0,11.0,0.0,0.0,40.74,0.0
fk_daily,2025-12-18,nj-mini,NJ Mini,0,0,0,0,0,0
fk_daily,2025-12-18,nj-sm,NJ Small,0,0,0,0,0,0
fk_daily,2025-12-18,nj2-1,NJ2-1,0,0,0,0,0,0
fk_daily,2025-12-18,njo2,NJO-2 Silver Bahubali,0,0,0,0,0,0
fk_daily,2025-12-18,ogdj11,OG DJ-11,0,0,0,0,0,0
fk_daily,2025-12-18,ogdj13,OG DJ-13,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-18,ogdj14,OG DJ-14,0,0,0,0,0,0
fk_daily,2025-12-18,ogdj5,OG DJ-5,0,0,0,0,0,0
fk_daily,2025-12-18,ogdj6,OG DJ-6,0,0,0,0,0,0
fk_daily,2025-12-19,bangle,BANGLE-5 FIVE,0,0,0,0,0,0
fk_daily,2025-12-19,bangle4,BANGLE-4,0,0,0,0,0,0
fk_daily,2025-12-19,coin-fk,Coin Pearl Choker,0,0,0,0,0,0
fk_daily,2025-12-19,dj11b,DJ-11 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-19,dj12p,DJ-12 Pink Kashmiri,0,0,0,0,0,0
fk_daily,2025-12-19,dj14b,DJ-14 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-19,dj1b,Bahubali DJ1 Small,0,0,0,0,0,0
fk_daily,2025-12-19,dj3b,Bahubali DJ3,0,0,0,0,0,0
fk_daily,2025-12-19,dj4b,DJ-4 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-19,dj5b,DJ-5 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-19,dj5b2,DJ-5 Bahu (2),0,0,0,0,0,0
fk_daily,2025-12-19,dj6b,DJ-6 Bahubali,0,0,0,0,0,0
fk_daily,2025-12-19,dj7b,Bahubali DJ7,0,0,0,0,0,0
fk_daily,2025-12-19,dj8,DJ-8,0,0,0,0,0,0
fk_daily,2025-12-19,dj9-fk,DJ-9,0.0,0.0,0.0,0.0,0.0,0.0
fk_daily,2025-12-19,fk-4rs,4RS,0,0,0,0,0,0
fk_daily,2025-12-19,fk-ath1,ATH1,0,0,0,0,0,0
fk_daily,2025-12-19,fk-ath2,ATH2,0,0,0,0,0,0
fk_daily,2025-12-19,fk-ath5,ATH5,0,0,0,0,0,0
fk_daily,2025-12-19,fk-bahubali-chain-combo-1,Bahubali Chain COMBO 1,0,0,0,0,0,0
